CustomerID,RegisterDate,Gender,BirthYear,Addr1,Addr2,Age,AgeGroup,OrderID,Seq,OrderDate,ProductID,Qty,Amt,Year,Month,churn,Register,Visit_3M_Cnt,Amt_3M_sum
c314620,2014-04-25,F,1971.0,경기도,부천시,45.0,40.0,203.0,2.0,2016-08-08 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,1,2014-04-25,1.0,1000.0
c315613,2014-05-08,F,1982.0,경기도,부천시,34.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-05-08,,
c350918,2015-06-08,F,1968.0,경기도,부천시,48.0,40.0,53.0,1.0,2016-07-09 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,1,2015-06-08,3.0,22200.0
c395638,2016-12-18,F,1985.0,경기도,부천시,31.0,30.0,45.0,2.0,2016-12-21 00:00:00,p1052661,1.0,1455.0,2016.0,12.0,0,2016-12-18,2.0,24802.0
c348181,2015-05-07,F,1972.0,경기도,부천시,44.0,40.0,123.0,3.0,2016-08-22 00:00:00,p1119071,3.0,3000.0,2016.0,8.0,0,2015-05-07,4.0,53973.0
c385436,2016-08-03,F,1981.0,경기도,부천시,35.0,30.0,129.0,1.0,2016-08-03 00:00:00,p1175481,1.0,1170.0,2016.0,8.0,0,2016-08-03,1.0,1850.0
c317556,2014-05-24,F,1981.0,경기도,부천시,35.0,30.0,49.0,3.0,2016-08-08 00:00:00,p1175481,1.0,1300.0,2016.0,8.0,0,2014-05-24,2.0,15077.0
c344634,2015-04-01,F,1968.0,경기도,부천시,48.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-04-01,,
c363115,2015-11-06,F,1964.0,경기도,부천시,52.0,50.0,89.0,1.0,2016-09-26 00:00:00,p1284851,1.0,2750.0,2016.0,9.0,1,2015-11-06,,
c342721,2015-03-11,F,1981.0,경기도,부천시,35.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-03-11,,
c364899,2015-11-28,F,1969.0,경기도,부천시,47.0,40.0,181.0,2.0,2016-07-25 00:00:00,p1030071,1.0,2050.0,2016.0,7.0,0,2015-11-28,1.0,4400.0
c372461,2016-03-08,F,1986.0,경기도,부천시,30.0,30.0,223.0,6.0,2016-07-12 00:00:00,p1097821,1.0,909.0,2016.0,7.0,0,2016-03-08,8.0,78608.0
c394161,2016-11-25,F,1959.0,경기도,부천시,57.0,50.0,51.0,1.0,2016-11-25 00:00:00,p1178011,1.0,8800.0,2016.0,11.0,0,2016-11-25,2.0,13550.0
c395075,2016-12-08,F,1984.0,경기도,부천시,32.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-12-08,,
c305675,2014-01-11,F,1975.0,경기도,부천시,41.0,40.0,163.0,2.0,2016-10-17 00:00:00,p1162631,1.0,4600.0,2016.0,10.0,1,2014-01-11,2.0,6500.0
c346490,2015-04-20,F,1979.0,경기도,부천시,37.0,30.0,123.0,2.0,2016-07-30 00:00:00,p1052661,1.0,1455.0,2016.0,7.0,1,2015-04-20,1.0,1091.0
c323180,2014-07-24,F,1976.0,경기도,부천시,40.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2014-07-24,,
c362367,2015-10-28,F,1979.0,경기도,부천시,37.0,30.0,161.0,1.0,2016-10-12 00:00:00,p1072601,1.0,4600.0,2016.0,10.0,1,2015-10-28,1.0,4600.0
c378210,2016-05-10,F,1986.0,경기도,부천시,30.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-05-10,,
c310164,2014-03-10,F,1953.0,경기도,부천시,63.0,60.0,73.0,2.0,2016-08-01 00:00:00,p1127201,1.0,3727.0,2016.0,8.0,1,2014-03-10,,
c319464,2014-06-13,F,1983.0,경기도,부천시,33.0,30.0,145.0,1.0,2016-08-22 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,0,2014-06-13,1.0,4805.0
c366892,2015-12-26,F,1952.0,경기도,부천시,64.0,60.0,3.0,5.0,2016-07-16 00:00:00,p1233511,1.0,1900.0,2016.0,7.0,0,2015-12-26,2.0,9080.0
c367899,2016-01-07,F,1961.0,경기도,부천시,55.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-01-07,,
c318713,2014-06-05,F,1983.0,경기도,부천시,33.0,30.0,177.0,1.0,2016-09-21 00:00:00,p1012751,1.0,1500.0,2016.0,9.0,0,2014-06-05,4.0,23754.0
c322524,2014-07-16,F,1972.0,경기도,성남시,44.0,40.0,73.0,5.0,2016-07-01 00:00:00,p1149411,2.0,2000.0,2016.0,7.0,1,2014-07-16,,
c349924,2015-05-28,F,1969.0,경기도,성남시,47.0,40.0,91.0,5.0,2016-07-26 00:00:00,p1246581,1.0,1136.0,2016.0,7.0,0,2015-05-28,5.0,23715.0
c322759,2014-07-19,F,1981.0,경기도,성남시,35.0,30.0,75.0,2.0,2016-08-27 00:00:00,p1149411,1.0,1000.0,2016.0,8.0,1,2014-07-19,,
c336062,2014-12-17,M,1981.0,경기도,성남시,35.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-12-17,,
c359395,2015-09-16,F,1979.0,경기도,성남시,37.0,30.0,113.0,2.0,2016-09-19 00:00:00,p1133371,2.0,2000.0,2016.0,9.0,1,2015-09-16,,
c339128,2015-01-26,F,1980.0,경기도,성남시,36.0,30.0,83.0,1.0,2016-07-30 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,2015-01-26,,
c373351,2016-03-17,F,1981.0,경기도,성남시,35.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-03-17,,
c343734,2015-03-23,F,1972.0,경기도,성남시,44.0,40.0,27.0,2.0,2016-07-07 00:00:00,p1030071,1.0,2450.0,2016.0,7.0,0,2015-03-23,2.0,7056.0
c385981,2016-08-11,F,1975.0,경기도,성남시,41.0,40.0,145.0,4.0,2016-08-11 00:00:00,p1284851,1.0,2475.0,2016.0,8.0,0,2016-08-11,,
c394790,2016-12-05,F,1975.0,경기도,성남시,41.0,40.0,91.0,4.0,2016-12-11 00:00:00,p1256521,1.0,1850.0,2016.0,12.0,1,2016-12-05,1.0,1850.0
c323642,2014-07-30,F,1976.0,경기도,성남시,40.0,40.0,39.0,3.0,2016-10-13 00:00:00,p1006411,1.0,1091.0,2016.0,10.0,0,2014-07-30,1.0,1091.0
c360039,2015-09-25,F,1977.0,경기도,성남시,39.0,30.0,95.0,5.0,2016-10-13 00:00:00,p1097831,2.0,2910.0,2016.0,10.0,1,2015-09-25,3.0,20516.0
c318849,2014-06-07,F,1980.0,경기도,성남시,36.0,30.0,125.0,1.0,2016-07-06 00:00:00,p1001771,3.0,10800.0,2016.0,7.0,0,2014-06-07,14.0,37639.0
c350113,2015-05-30,M,1982.0,경기도,성남시,34.0,30.0,7.0,5.0,2016-09-24 00:00:00,p1133371,1.0,1000.0,2016.0,9.0,1,2015-05-30,,
c368054,2016-01-09,F,1983.0,경기도,성남시,33.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-01-09,,
c352999,2015-06-30,F,1962.0,경기도,성남시,54.0,50.0,129.0,2.0,2016-07-09 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,1,2015-06-30,,
c394131,2016-11-24,F,1959.0,경기도,성남시,57.0,50.0,119.0,3.0,2016-11-24 00:00:00,p1005891,1.0,1950.0,2016.0,11.0,0,2016-11-24,2.0,6770.0
c305065,2014-01-03,F,1967.0,경기도,성남시,49.0,40.0,63.0,1.0,2016-09-08 00:00:00,p1012751,1.0,1500.0,2016.0,9.0,0,2014-01-03,1.0,1818.0
c367340,2015-12-31,F,1971.0,경기도,성남시,45.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-12-31,,
c353056,2015-07-01,F,1979.0,경기도,성남시,37.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-07-01,,
c305371,2014-01-07,F,1979.0,경기도,성남시,37.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-01-07,,
c339507,2015-01-30,F,1973.0,경기도,성남시,43.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-01-30,,
c352730,2015-06-26,F,1971.0,경기도,성남시,45.0,40.0,39.0,1.0,2016-07-04 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,0,2015-06-26,19.0,87601.0
c343446,2015-03-19,F,1989.0,경기도,성남시,27.0,20.0,93.0,1.0,2016-07-14 00:00:00,p1012641,1.0,1400.0,2016.0,7.0,0,2015-03-19,,
c347520,2015-04-29,F,1968.0,경기도,성남시,48.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-04-29,,
c362472,2015-10-29,M,1985.0,경기도,성남시,31.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-10-29,,
c365956,2015-12-12,F,1961.0,경기도,성남시,55.0,50.0,207.0,1.0,2016-07-14 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,2015-12-12,6.0,43059.0
c380218,2016-06-01,F,1965.0,경기도,성남시,51.0,50.0,137.0,3.0,2016-07-22 00:00:00,p1005891,1.0,1950.0,2016.0,7.0,0,2016-06-01,,
c317550,2014-05-24,F,1965.0,경기도,성남시,51.0,50.0,81.0,2.0,2016-07-08 00:00:00,p1100371,1.0,400.0,2016.0,7.0,0,2014-05-24,1.0,600.0
c368342,2016-01-12,F,1982.0,경기도,성남시,34.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-01-12,,
c360455,2015-10-03,F,1969.0,경기도,성남시,47.0,40.0,199.0,2.0,2016-07-06 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,2015-10-03,10.0,45530.0
c341885,2015-03-02,F,1987.0,경기도,성남시,29.0,20.0,77.0,1.0,2016-07-16 00:00:00,p1149391,1.0,909.0,2016.0,7.0,1,2015-03-02,,
c354515,2015-07-19,F,1983.0,경기도,성남시,33.0,30.0,147.0,7.0,2016-08-03 00:00:00,p1036481,1.0,1050.0,2016.0,8.0,1,2015-07-19,,
c325075,2014-08-18,F,1969.0,경기도,성남시,47.0,40.0,163.0,3.0,2016-10-28 00:00:00,p1162631,1.0,3690.0,2016.0,10.0,0,2014-08-18,1.0,3690.0
c357383,2015-08-26,F,1978.0,경기도,수원시,38.0,30.0,75.0,3.0,2016-07-04 00:00:00,p1133371,2.0,2000.0,2016.0,7.0,0,2015-08-26,1.0,10800.0
c372059,2016-03-03,F,1986.0,경기도,수원시,30.0,30.0,135.0,8.0,2016-11-19 00:00:00,p1100371,4.0,1600.0,2016.0,11.0,0,2016-03-03,1.0,1600.0
c344030,2015-03-25,F,1980.0,경기도,수원시,36.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-03-25,,
c352336,2015-06-23,F,1978.0,경기도,수원시,38.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-06-23,,
c366106,2015-12-14,F,1981.0,경기도,수원시,35.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-12-14,,
c305406,2014-01-07,F,1970.0,경기도,수원시,46.0,40.0,137.0,3.0,2016-07-19 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,0,2014-01-07,3.0,12650.0
c319857,2014-06-18,F,1980.0,경기도,수원시,36.0,30.0,11.0,3.0,2016-07-07 00:00:00,p1097591,1.0,600.0,2016.0,7.0,0,2014-06-18,7.0,11950.0
c368084,2016-01-10,M,1983.0,경기도,수원시,33.0,30.0,57.0,3.0,2016-07-31 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,2016-01-10,7.0,129560.0
c356987,2015-08-21,F,1993.0,경기도,수원시,23.0,20.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-08-21,,
c310515,2014-03-12,F,1976.0,경기도,수원시,40.0,40.0,97.0,1.0,2016-07-23 00:00:00,p1030071,1.0,2050.0,2016.0,7.0,0,2014-03-12,1.0,11850.0
c363963,2015-11-17,M,1986.0,경기도,수원시,30.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-11-17,,
c365676,2015-12-09,M,1976.0,경기도,수원시,40.0,40.0,231.0,3.0,2016-07-15 00:00:00,p1097821,1.0,909.0,2016.0,7.0,0,2015-12-09,10.0,39073.0
c355980,2015-08-08,F,1975.0,경기도,수원시,41.0,40.0,207.0,4.0,2016-07-21 00:00:00,p1011291,1.0,273.0,2016.0,7.0,1,2015-08-08,,
c313997,2014-04-19,F,1983.0,경기도,시흥시,33.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-04-19,,
c376203,2016-04-17,F,1978.0,경기도,시흥시,38.0,30.0,29.0,1.0,2016-07-22 00:00:00,p1052661,2.0,2910.0,2016.0,7.0,0,2016-04-17,2.0,700.0
c389635,2016-09-30,F,1991.0,경기도,시흥시,25.0,20.0,221.0,2.0,2016-09-30 00:00:00,p1100371,1.0,400.0,2016.0,9.0,1,2016-09-30,3.0,11199.0
c349508,2015-05-22,F,1979.0,경기도,시흥시,37.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-05-22,,
c354639,2015-07-20,F,1968.0,경기도,시흥시,48.0,40.0,63.0,1.0,2016-09-26 00:00:00,p1012751,1.0,1500.0,2016.0,9.0,0,2015-07-20,2.0,5627.0
c351567,2015-06-15,F,1972.0,경기도,시흥시,44.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-06-15,,
c345534,2015-04-09,F,1980.0,경기도,시흥시,36.0,30.0,183.0,4.0,2016-09-27 00:00:00,p1012641,1.0,1650.0,2016.0,9.0,1,2015-04-09,,
c307527,2014-02-08,F,1979.0,경기도,시흥시,37.0,30.0,15.0,1.0,2016-07-08 00:00:00,p1097821,1.0,1000.0,2016.0,7.0,0,2014-02-08,5.0,20660.0
c380445,2016-06-03,F,1969.0,경기도,시흥시,47.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-06-03,,
c344309,2015-03-28,F,1967.0,경기도,시흥시,49.0,40.0,95.0,2.0,2016-08-06 00:00:00,p1006281,1.0,864.0,2016.0,8.0,0,2015-03-28,4.0,5055.0
c373818,2016-03-22,F,1982.0,경기도,시흥시,34.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-03-22,,
c306678,2014-01-25,F,1972.0,경기도,시흥시,44.0,40.0,73.0,2.0,2016-07-09 00:00:00,p1162631,1.0,4600.0,2016.0,7.0,0,2014-01-25,1.0,2100.0
c378333,2016-05-12,F,1976.0,경기도,시흥시,40.0,40.0,133.0,6.0,2016-08-03 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,2016-05-12,1.0,1300.0
c383761,2016-07-12,F,1979.0,경기도,시흥시,37.0,30.0,67.0,12.0,2016-08-14 00:00:00,p1054261,1.0,2091.0,2016.0,8.0,0,2016-07-12,3.0,22644.0
c321748,2014-07-09,F,1976.0,경기도,안산시,40.0,40.0,133.0,2.0,2016-07-03 00:00:00,p1005771,1.0,1850.0,2016.0,7.0,0,2014-07-09,15.0,93157.0
c312668,2014-04-05,F,1972.0,경기도,안산시,44.0,40.0,95.0,1.0,2016-07-21 00:00:00,p1234751,1.0,909.0,2016.0,7.0,1,2014-04-05,3.0,18110.0
c348103,2015-05-07,F,1979.0,경기도,안산시,37.0,30.0,141.0,1.0,2016-10-22 00:00:00,p1133371,1.0,1000.0,2016.0,10.0,1,2015-05-07,1.0,3227.0
c366163,2015-12-15,M,1984.0,경기도,안산시,32.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-12-15,,
c387273,2016-08-29,F,1983.0,경기도,안산시,33.0,30.0,53.0,2.0,2016-10-20 00:00:00,p1175481,1.0,1300.0,2016.0,10.0,0,2016-08-29,2.0,7000.0
c363110,2015-11-06,F,1982.0,경기도,안산시,34.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-11-06,,
c330733,2014-10-21,F,1964.0,경기도,안산시,52.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2014-10-21,,
c333025,2014-11-11,F,1967.0,경기도,안산시,49.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2014-11-11,,
c350776,2015-06-06,F,1983.0,경기도,안산시,33.0,30.0,81.0,4.0,2016-07-10 00:00:00,p1097591,1.0,600.0,2016.0,7.0,0,2015-06-06,15.0,65708.0
c366686,2015-12-23,F,1981.0,경기도,안산시,35.0,30.0,213.0,5.0,2016-09-30 00:00:00,p1119071,1.0,1091.0,2016.0,9.0,0,2015-12-23,1.0,5545.0
c317422,2014-05-23,F,1980.0,경기도,안산시,36.0,30.0,55.0,3.0,2016-08-24 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,2014-05-23,1.0,1455.0
c319644,2014-06-16,F,1978.0,경기도,안산시,38.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2014-06-16,,
c392240,2016-10-31,F,1988.0,경기도,안산시,28.0,20.0,229.0,4.0,2016-10-31 00:00:00,p1072601,1.0,4600.0,2016.0,10.0,0,2016-10-31,2.0,5750.0
c352409,2015-06-23,F,1985.0,경기도,안산시,31.0,30.0,195.0,2.0,2016-07-13 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,2015-06-23,1.0,2000.0
c350641,2015-06-04,F,1967.0,경기도,안산시,49.0,40.0,77.0,1.0,2016-08-12 00:00:00,p1149381,1.0,1182.0,2016.0,8.0,0,2015-06-04,,
c369369,2016-01-25,F,1968.0,경기도,안산시,48.0,40.0,123.0,13.0,2016-10-06 00:00:00,p1012951,4.0,7400.0,2016.0,10.0,0,2016-01-25,12.0,96250.0
c325792,2014-08-26,F,1964.0,경기도,안산시,52.0,50.0,157.0,5.0,2016-08-25 00:00:00,p1005771,1.0,1850.0,2016.0,8.0,0,2014-08-26,1.0,3150.0
c327775,2014-09-21,M,1955.0,경기도,안성시,61.0,60.0,113.0,1.0,2016-07-26 00:00:00,p1127201,2.0,7454.0,2016.0,7.0,0,2014-09-21,1.0,1300.0
c368315,2016-01-12,M,1987.0,경기도,안성시,29.0,20.0,59.0,2.0,2016-10-11 00:00:00,p1052661,1.0,1455.0,2016.0,10.0,1,2016-01-12,2.0,9741.0
c338921,2015-01-23,F,1958.0,경기도,안성시,58.0,50.0,177.0,1.0,2016-07-05 00:00:00,p1162631,1.0,4600.0,2016.0,7.0,0,2015-01-23,3.0,12009.0
c394239,2016-11-26,F,1960.0,경기도,안성시,56.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-11-26,,
c383352,2016-07-06,M,1979.0,경기도,안성시,37.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-07-06,,
c346820,2015-04-22,F,1977.0,경기도,안성시,39.0,30.0,151.0,6.0,2016-09-26 00:00:00,p1006281,1.0,864.0,2016.0,9.0,1,2015-04-22,,
c328823,2014-10-01,F,1982.0,경기도,안성시,34.0,30.0,133.0,1.0,2016-07-10 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,0,2014-10-01,7.0,32998.0
c312359,2014-04-02,F,1977.0,경기도,안성시,39.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-04-02,,
c317700,2014-05-26,F,1978.0,경기도,안성시,38.0,30.0,35.0,1.0,2016-09-20 00:00:00,p1013161,1.0,2950.0,2016.0,9.0,0,2014-05-26,2.0,12800.0
c371753,2016-02-29,F,1966.0,경기도,안성시,50.0,50.0,169.0,2.0,2016-07-18 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,1,2016-02-29,,
c339767,2015-02-03,F,1982.0,경기도,안성시,34.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-02-03,,
c345780,2015-04-12,F,1973.0,경기도,안성시,43.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-04-12,,
c348180,2015-05-07,F,1987.0,경기도,안성시,29.0,20.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2015-05-07,,
c329288,2014-10-06,F,1978.0,경기도,안성시,38.0,30.0,23.0,5.0,2016-07-03 00:00:00,p1162631,1.0,4600.0,2016.0,7.0,1,2014-10-06,3.0,18450.0
c357192,2015-08-24,F,1977.0,경기도,안성시,39.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-08-24,,
c368078,2016-01-10,M,1985.0,경기도,안성시,31.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2016-01-10,,
c316682,2014-05-16,F,1963.0,경기도,안성시,53.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-05-16,,
c319545,2014-06-15,M,1972.0,경기도,안성시,44.0,40.0,159.0,1.0,2016-07-07 00:00:00,p1149401,4.0,3636.0,2016.0,7.0,0,2014-06-15,,
c337078,2014-12-31,F,1962.0,경기도,안성시,54.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2014-12-31,,
c325765,2014-08-25,F,1979.0,경기도,안성시,37.0,30.0,137.0,6.0,2016-09-06 00:00:00,p1256521,2.0,3300.0,2016.0,9.0,1,2014-08-25,1.0,5377.0
c339456,2015-01-30,F,1979.0,경기도,안성시,37.0,30.0,273.0,2.0,2016-09-03 00:00:00,p1097591,1.0,570.0,2016.0,9.0,0,2015-01-30,,
c304973,2014-01-02,F,1983.0,경기도,안성시,33.0,30.0,21.0,1.0,2016-07-14 00:00:00,p1005621,1.0,2900.0,2016.0,7.0,0,2014-01-02,1.0,16900.0
c362980,2015-11-04,F,1985.0,경기도,안성시,31.0,30.0,23.0,1.0,2016-08-01 00:00:00,p1246581,2.0,2272.0,2016.0,8.0,0,2015-11-04,1.0,20677.0
c362001,2015-10-23,F,1986.0,경기도,안성시,30.0,30.0,211.0,1.0,2016-09-27 00:00:00,p1012641,1.0,1650.0,2016.0,9.0,1,2015-10-23,,
c366188,2015-12-15,F,1992.0,경기도,안성시,24.0,20.0,175.0,4.0,2016-07-05 00:00:00,p1011291,3.0,819.0,2016.0,7.0,0,2015-12-15,2.0,6100.0
c363235,2015-11-08,F,1968.0,경기도,안성시,48.0,40.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-11-08,,
c344237,2015-03-27,F,1970.0,경기도,안성시,46.0,40.0,39.0,5.0,2016-11-30 00:00:00,p1012761,-1.0,-1900.0,2016.0,11.0,0,2015-03-27,3.0,2750.0
c350834,2015-06-07,M,1970.0,경기도,안성시,46.0,40.0,31.0,3.0,2016-07-03 00:00:00,p1162631,1.0,4600.0,2016.0,7.0,1,2015-06-07,,
c371568,2016-02-26,F,1954.0,경기도,안성시,62.0,60.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0,2016-02-26,,
c386206,2016-08-16,F,1988.0,경기도,안성시,28.0,20.0,57.0,2.0,2016-08-27 00:00:00,p1005891,1.0,1950.0,2016.0,8.0,1,2016-08-16,,
c337898,2015-01-11,F,1973.0,경기도,안성시,43.0,40.0,49.0,2.0,2016-07-09 00:00:00,p1144371,1.0,1250.0,2016.0,7.0,1,2015-01-11,,
c313364,2014-04-13,M,1983.0,경기도,안성시,33.0,30.0,185.0,1.0,2016-08-31 00:00:00,p1284851,1.0,2750.0,2016.0,8.0,1,2014-04-13,5.0,11864.0
c324542,2014-08-12,F,1983.0,경기도,안성시,33.0,30.0,185.0,1.0,2016-09-05 00:00:00,p1133371,4.0,4000.0,2016.0,9.0,1,2014-08-12,,
c367704,2016-01-06,F,1968.0,경기도,안성시,48.0,40.0,123.0,2.0,2016-09-22 00:00:00,p1256521,1.0,1850.0,2016.0,9.0,1,2016-01-06,1.0,6550.0
c348136,2015-05-07,M,1978.0,경기도,안성시,38.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-05-07,,
c336644,2014-12-25,F,1980.0,경기도,안성시,36.0,30.0,233.0,2.0,2016-08-01 00:00:00,p1235451,1.0,1227.0,2016.0,8.0,0,2014-12-25,6.0,24200.0
c366614,2015-12-22,F,1982.0,경기도,안성시,34.0,30.0,117.0,3.0,2016-07-12 00:00:00,p1175481,1.0,1300.0,2016.0,7.0,0,2015-12-22,1.0,5001.0
c349783,2015-05-26,F,1973.0,경기도,안성시,43.0,40.0,59.0,1.0,2016-07-01 00:00:00,p1005891,2.0,3900.0,2016.0,7.0,0,2015-05-26,2.0,7800.0
c349804,2015-05-27,F,1990.0,경기도,안성시,26.0,20.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-05-27,,
c317725,2014-05-26,F,1976.0,경기도,안성시,40.0,40.0,121.0,2.0,2016-07-04 00:00:00,p1052661,1.0,1455.0,2016.0,7.0,0,2014-05-26,8.0,37280.0
c349724,2015-05-26,F,1955.0,경기도,안성시,61.0,60.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-05-26,,
c383040,2016-07-02,F,1942.0,경기도,안성시,74.0,70.0,135.0,1.0,2016-07-02 00:00:00,p1012761,1.0,1900.0,2016.0,7.0,1,2016-07-02,,
c343594,2015-03-20,F,1984.0,경기도,안성시,32.0,30.0,37.0,1.0,2016-07-19 00:00:00,p1133371,2.0,2000.0,2016.0,7.0,0,2015-03-20,1.0,8800.0
c312857,2014-04-07,F,1980.0,경기도,안성시,36.0,30.0,133.0,1.0,2016-07-06 00:00:00,p1012751,1.0,1250.0,2016.0,7.0,1,2014-04-07,,
c354567,2015-07-20,F,1959.0,경기도,안성시,57.0,50.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-07-20,,
c393550,2016-11-16,F,1971.0,경기도,안성시,45.0,40.0,73.0,5.0,2016-11-23 00:00:00,p1097821,1.0,1000.0,2016.0,11.0,0,2016-11-16,2.0,3811.0
c346253,2015-04-16,F,1985.0,경기도,안성시,31.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-04-16,,
c388454,2016-09-13,F,1969.0,경기도,안성시,47.0,40.0,49.0,1.0,2016-10-16 00:00:00,p1052661,1.0,1455.0,2016.0,10.0,0,2016-09-13,3.0,6278.0
c359801,2015-09-22,F,1974.0,경기도,안성시,42.0,40.0,75.0,5.0,2016-07-25 00:00:00,p1001771,1.0,3600.0,2016.0,7.0,0,2015-09-22,4.0,8620.0
c315666,2014-05-08,F,1980.0,경기도,안성시,36.0,30.0,185.0,2.0,2016-08-01 00:00:00,p1054261,1.0,2091.0,2016.0,8.0,0,2014-05-08,4.0,5911.0
c330499,2014-10-18,F,1969.0,경기도,안성시,47.0,40.0,71.0,2.0,2016-07-23 00:00:00,p1072601,1.0,4600.0,2016.0,7.0,0,2014-10-18,5.0,10270.0
c347991,2015-05-06,F,1975.0,경기도,안성시,41.0,40.0,119.0,1.0,2016-07-04 00:00:00,p1284851,1.0,2750.0,2016.0,7.0,0,2015-05-06,16.0,69296.0
c352899,2015-06-29,F,1977.0,경기도,안성시,39.0,30.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,2015-06-29,,
c358319,2015-09-04,F,1982.0,경기도,안성시,34.0,30.0,223.0,2.0,2016-07-19 00:00:00,p1030071,1.0,2050.0,2016.0,7.0,0,2015-09-04,3.0,13845.0
c309712,2014-03-04,F,1971.0,경기도,안성시,45.0,40.0,207.0,3.0,2016-11-15 00:00:00,p1256521,1.0,1850.0,2016.0,11.0,0,2014-03-04,1.0,10650.0
c342362,2015-03-06,F,1971.0,경기도,안성시,45.0,40.0,209.0,1.0,2016-11-01 00:00:00,p1178011,1.0,8800.0,2016.0,11.0,1,2015-03-06,2.0,22200.0
